OBJ_Critical= 0.37                                                                
fOBJ  LF0 r0  fINP  VP  PAR1  KP1 PAR2  PAR3  Qmax  Kba Kdes  rE  pEP fpEM  fD  gD  Vg  alpha KD  Yg  Ygsl  Q10 gamma beta  WPA2D tau wdorm VNup_MB KsNH4_MB  KsNO3_MB  Vnit  Vdenit  PAR4
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011942  0.01900934  0.46080885  0.88546225  0.14744048  0.01565043  0.01058661  0.00010095  0.28499988  0.01020001  1.70562681  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011942  0.0187099 0.46080885  0.88218126  0.14744048  0.01549954  0.01058661  0.00010047  0.28499988  0.01018142  1.70562681  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001223 0.01670078  0.44481334  0.89792716  0.18724582  0.01542854  0.01056532  0.00010003  0.29863531  0.01015627  1.70976653  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00012174  0.01788335  0.46099842  0.89748736  0.14379207  0.01543732  0.01070142  0.00010058  0.29676221  0.01017481  1.70377791  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00012139  0.01856837  0.45730243  0.89299191  0.13309252  0.015439  0.01062547  0.00010069  0.28280748  0.01017692  1.70322509  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011691  0.01651891  0.4602941 0.89739981  0.21016635  0.0155753 0.01042408  0.0001002 0.28994996  0.0101638 1.70400843  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001223 0.01745621  0.44481334  0.89429637  0.18724582  0.01545714  0.01056532  0.00010032  0.29863531  0.01016402  1.70976653  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011942  0.01856837  0.46080885  0.89299191  0.14744048  0.015439  0.01058661  0.00010069  0.28499988  0.01017692  1.70562681  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00012432  0.01736591  0.44136633  0.89381897  0.19628347  0.01541902  0.01057019  0.00010045  0.29207623  0.01016411  1.71137907  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011994  0.01887872  0.46024025  0.88806897  0.14474512  0.01551282  0.01060265  0.00010066  0.28561468  0.01018434  1.70507245  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00012283  0.01842125  0.45278458  0.89200866  0.15534188  0.01544412  0.01054813  0.00010071  0.2879338 0.01017922  1.7085648 0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00012009  0.01792394  0.44324991  0.89382405  0.15497543  0.01544122  0.01056753  0.00010094  0.28260154  0.01018052  1.71105739  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011068  0.016552  0.46901678  0.89499887  0.19113544  0.01568092  0.01037853  0.00010008  0.30161432  0.0101614 1.70164393  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011942  0.01900934  0.46080885  0.88546225  0.14744048  0.01565043  0.01058661  0.00010095  0.28499988  0.01020001  1.70562681  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00012719  0.01811259  0.45336816  0.88975626  0.16794067  0.01556827  0.01064458  0.00010062  0.29232614  0.01018171  1.70586463  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011855  0.01843816  0.45608232  0.89106013  0.15957991  0.01545449  0.01040307  0.00010075  0.27968924  0.01017914  1.70733958  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001223 0.01670078  0.44481334  0.89792716  0.18724582  0.01542854  0.01056532  0.00010003  0.29863531  0.01015627  1.70976653  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00012174  0.01788335  0.46099842  0.89748736  0.14379207  0.01543732  0.01070142  0.00010058  0.29676221  0.01017481  1.70377791  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00012139  0.01856837  0.45730243  0.89299191  0.13309252  0.015439  0.01062547  0.00010069  0.28280748  0.01017692  1.70322509  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011855  0.01843816  0.45608232  0.89106013  0.15957991  0.01545449  0.01040307  0.00010075  0.27968924  0.01017914  1.70733958  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001223 0.01670078  0.44481334  0.89792716  0.18724582  0.01542854  0.01056532  0.00010003  0.29863531  0.01015627  1.70976653  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00012174  0.01788335  0.46099842  0.89748736  0.14379207  0.01543732  0.01070142  0.00010058  0.29676221  0.01017481  1.70377791  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00012174  0.01788335  0.46099842  0.89748736  0.14379207  0.01543732  0.01070142  0.00010058  0.29676221  0.01017481  1.70377791  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010094  0.00935061  0.36786765  0.89308296  0.11815576  0.02161235  0.01091575  0.00010038  0.44079199  0.00976549  1.71381219  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011009  0.00859345  0.22816604  0.88769511  0.12630154  0.02171855  0.01081563  0.00010123  0.44788486  0.00953388  1.78343421  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010094  0.00935061  0.36786765  0.89308296  0.11815576  0.02161235  0.01091575  0.00010038  0.44079199  0.00976549  1.71381219  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010094  0.00935061  0.36786765  0.89308296  0.11815576  0.02161235  0.01091575  0.00010038  0.44079199  0.00976549  1.71381219  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011096  0.01186126  0.72739871  0.87938132  0.18600063  0.01911986  0.01015977  0.00010006  0.36329509  0.01058937  1.72801501  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00012209  0.01298016  0.61443201  0.89630661  0.11391107  0.01824591  0.01015212  0.00010006  0.33928949  0.01067242  1.71844359  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011023  0.01240146  0.75222352  0.88590816  0.16990562  0.01914514  0.01005823  0.00010006  0.35254571  0.0109317 1.71963129  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011325  0.01205193  0.66601016  0.89154742  0.15922471  0.01873295  0.01020841  0.00010006  0.36133927  0.01059741  1.74815645  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.01064494  1.04714579  0.8960248 0.41368909  0.0205908 0.01006348  0.00010253  0.40049188  0.01001802  1.73844238  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.01064494  1.04714579  0.8960248 0.41368909  0.0205908 0.01006348  0.00010253  0.40049188  0.01001802  1.73844238  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.01078464  0.97809471  0.87890166  0.38933525  0.02015913  0.01014705  0.00010096  0.38537191  0.01005004  1.78376097  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.01046023  0.86235307  0.88207673  0.22615167  0.02119313  0.01011909  0.00010271  0.40323142  0.01002863  1.78161571  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010726  0.00984063  0.90562969  0.88857285  0.32966826  0.02100424  0.01007054  0.00010283  0.38485794  0.01001171  1.80996245  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010109  0.00837854  0.49163258  0.89491916  0.35762136  0.02146985  0.01003264  0.00010006  0.43963775  0.00654924  2.20076711  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010049  0.00896795  0.3800557 0.88788933  0.35452708  0.02110397  0.01026939  0.00010006  0.45012808  0.00569803  2.17655008  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010109  0.00837854  0.49163258  0.89491916  0.35762136  0.02146985  0.01003264  0.00010006  0.43963775  0.00654924  2.20076711  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010334  0.00788654  0.43774808  0.89283761  0.21020722  0.02143134  0.01009025  0.00010006  0.44286393  0.00644551  2.19376295  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010134  0.00814511  0.59893121  0.88512359  0.31387418  0.02121046  0.01005741  0.00010006  0.48012386  0.00523884  2.14200602  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010049  0.00896795  0.3800557 0.88788933  0.35452708  0.02110397  0.01026939  0.00010006  0.45012808  0.00569803  2.17655008  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010109  0.00837854  0.49163258  0.89491916  0.35762136  0.02146985  0.01003264  0.00010006  0.43963775  0.00654924  2.20076711  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010334  0.00788654  0.43774808  0.89283761  0.21020722  0.02143134  0.01009025  0.00010006  0.44286393  0.00644551  2.19376295  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011986  0.01315921  0.91519927  0.85278916  0.29573529  0.01855921  0.01055095  0.00010048  0.3542982 0.01016125  1.74038888  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011235  0.01128424  0.82884356  0.86501642  0.33680651  0.01891263  0.01059781  0.00010047  0.3782615 0.01016112  1.74644219  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011823  0.01240251  1.03861267  0.86378816  0.38864284  0.01870629  0.01043921  0.00010054  0.36529559  0.01016103  1.75882286  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00012188  0.01250159  1.04251792  0.85433634  0.29082064  0.01843056  0.0104157 0.00010046  0.3558897 0.01016125  1.72605589  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011164  0.01166218  0.58185252  0.87338384  0.37208179  0.0201887 0.01050864  0.00010054  0.39517149  0.01016097  1.74082982  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011986  0.01315921  0.91519927  0.85278916  0.29573529  0.01855921  0.01055095  0.00010048  0.3542982 0.01016125  1.74038888  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011262  0.01055171  0.68836162  0.87479188  0.35337366  0.02061929  0.01047107  0.00010047  0.40463162  0.010161  1.77250112  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011436  0.0116537 0.83601778  0.86522479  0.33096725  0.01926887  0.01048099  0.00010046  0.37992907  0.01016108  1.76589724  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010798  0.01010979  0.96216476  0.85719306  0.2266166 0.02078292  0.0109213 0.00010676  0.3911157 0.01025569  1.7042422 0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010885  0.00995281  1.15268444  0.86853132  0.23940602  0.0205646 0.01093057  0.00010895  0.38283689  0.01019555  1.71341882  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010976  0.01032754  1.20826526  0.8669617 0.22294067  0.01945587  0.01096595  0.00010543  0.37781904  0.01019985  1.70708648  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010036  0.01010811  0.76286387  0.84702734  0.2610692 0.02115934  0.01095321  0.00010425  0.39673704  0.01012883  1.71281397  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.000111  0.01042091  0.96735697  0.84207068  0.24985136  0.02165787  0.01077482  0.00010619  0.39749334  0.01020887  1.70023206  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011145  0.0111092 1.306284  0.86131343  0.23466356  0.02055036  0.01096717  0.0001083 0.37597129  0.01008513  1.71397843  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010798  0.01010979  0.96216476  0.85719306  0.2266166 0.02078292  0.0109213 0.00010676  0.3911157 0.01025569  1.7042422 0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011087  0.01010724  1.13287607  0.86058094  0.24710616  0.02076673  0.01091891  0.00010775  0.38367826  0.01019052  1.72623084  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010911  0.01016007  1.10652833  0.8590014 0.25587709  0.02085152  0.01094828  0.00010759  0.38619875  0.01019269  1.72026556  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011065  0.01071413  1.01192485  0.84693651  0.24397776  0.02074915  0.01075857  0.0001062 0.38596353  0.01019351  1.72145043  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010885  0.00995281  1.15268444  0.86853132  0.23940602  0.0205646 0.01093057  0.00010895  0.38283689  0.01019555  1.71341882  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011108  0.01038237  1.18474262  0.85996275  0.23793058  0.02028867  0.0109071 0.00010698  0.38077429  0.01018345  1.72376813  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011208  0.01045935  0.86711265  0.84620979  0.23773052  0.02126715  0.01089696  0.00010623  0.39832112  0.01022156  1.70009814  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010976  0.01016705  1.06826212  0.85748591  0.23217475  0.02047426  0.01088701  0.00010661  0.38744289  0.01021814  1.71777212  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010976  0.01032754  1.20826526  0.8669617 0.22294067  0.01945587  0.01096595  0.00010543  0.37781904  0.01019985  1.70708648  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010952  0.010214  0.96598634  0.8522161 0.24522627  0.02083063  0.01083876  0.00010604  0.39516308  0.01019347  1.71667165  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011145  0.01091956  1.306284  0.85104194  0.23466356  0.02042184  0.01096717  0.00010953  0.37597129  0.01006894  1.71397843  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010036  0.01010811  0.76286387  0.84702734  0.2610692 0.02115934  0.01095321  0.00010425  0.39673704  0.01012883  1.71281397  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011056  0.01024713  1.08490068  0.8563045 0.23632362  0.02039447  0.0108784 0.00010632  0.38705031  0.01021113  1.72381609  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011061  0.01040766  1.1257865 0.85944827  0.23596046  0.02057195  0.01088722  0.0001073 0.38508197  0.01017358  1.71071045  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001104 0.01062365  1.02510236  0.85254746  0.24563444  0.02126969  0.01084713  0.00010716  0.39313237  0.01016353  1.70205374  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001055 0.01029924  0.92659966  0.85084468  0.25129368  0.02097367  0.01090807  0.00010555  0.39170706  0.01015302  1.71435882  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.0001137 0.00995281  1.20910682  0.86853132  0.22265459  0.0205646 0.01089223  0.00010895  0.38709563  0.01019555  1.70344711  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011145  0.0111092 1.306284  0.86131343  0.23466356  0.02055036  0.01096717  0.0001083 0.37597129  0.01008513  1.71397843  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011231  0.00995281  1.46620441  0.86853132  0.2609628 0.0205646 0.01130884  0.00010895  0.37921244  0.01019555  1.70708648  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010798  0.01010979  0.96216476  0.85719306  0.2266166 0.02078292  0.0109213 0.00010676  0.3911157 0.01025569  1.7042422 0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011087  0.01010724  1.13287607  0.86058094  0.24710616  0.02076673  0.01091891  0.00010775  0.38367826  0.01019052  1.72623084  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011038  0.01051226  1.07588045  0.85632562  0.23916463  0.02075171  0.010872  0.00010737  0.38821593  0.01020664  1.70897055  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010885  0.00995281  1.15268444  0.86853132  0.23940602  0.0205646 0.01093057  0.00010895  0.38283689  0.01019555  1.71341882  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011145  0.01091956  1.306284  0.85104194  0.23466356  0.02042184  0.01096717  0.00010953  0.37597129  0.01006894  1.71397843  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00010885  0.00995281  1.15268444  0.86853132  0.23940602  0.0205646 0.01093057  0.00010895  0.38283689  0.01019555  1.71341882  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011554  0.00891776  0.68460524  0.88806489  0.18617359  0.0189518 0.01065655  0.00010057  0.42056551  0.0093806 1.75159621  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00012271  0.00908744  0.77468381  0.86261608  0.21357214  0.01933869  0.01096678  0.00010017  0.41032667  0.00931865  1.74190424  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
0.326 0.9 0.01  0.4 75  2 100 6 492 2.5 6 0.006 0.00011844  0.00930853  0.81868977  0.86085589  0.18120478  0.01941639  0.01084605  0.00010007  0.42618209  0.00931132  1.76445139  0.1 0.001 0.4 0.25  4 0.04999182  0.0001  0.0001  0.02651949  0.02614681  1
